postal_code,province_code,municipality_code,municipality_name
33120,33,33051,Pravia
33125,33,33069,Soto del Barco
33126,33,33069,Soto del Barco
33127,33,33051,Pravia
33128,33,33051,Pravia
33129,33,33051,Pravia
33130,33,33039,Muros de Nalón
33138,33,33039,Muros de Nalón
33139,33,33051,Pravia
33140,33,33044,Oviedo
33150,33,33021,Cudillero
33154,33,33154,La Paca
33155,33,33021,Cudillero
33156,33,33021,Cudillero
33157,33,33021,Cudillero
33158,33,33158,Cuesta Del Cesto
33159,33,33021,Cudillero
33160,33,33058,Riosa
33161,33,33038,Morcín
33162,33,33038,Morcín
33163,33,33038,Morcín
33170,33,33044,Oviedo
33171,33,33044,Oviedo
33172,33,33057,La Ribera
33173,33,33057,La Ribera
33174,33,33044,Oviedo
33180,33,33042,Noreña
33186,33,33066,Siero
33187,33,33066,Siero
33188,33,33066,Siero
33189,33,33066,Siero
33190,33,33054,"Regueras, Las"
33191,33,33054,"Regueras, Las"
33192,33,33035,Llanera
33193,33,33044,Oviedo
33194,33,33044,Oviedo
33195,33,33044,Oviedo
33196,33,33044,Oviedo
33199,33,33066,Siero
33200,33,33200,Gijon
33201,33,33024,Gijón
33202,33,33024,Gijón
33203,33,33024,Gijón
33204,33,33024,Gijón
33205,33,33024,Gijón
33206,33,33024,Gijón
33207,33,33024,Gijón
33208,33,33024,Gijón
33209,33,33024,Gijón
33210,33,33024,Gijón
33211,33,33024,Gijón
33212,33,33024,Gijón
33213,33,33024,Gijón
33290,33,33024,Gijón
33299,33,33024,Gijón
33300,33,33076,Villaviciosa
33310,33,33076,Villaviciosa
33311,33,33076,Villaviciosa
33312,33,33076,Villaviciosa
33313,33,33076,Villaviciosa
33314,33,33076,Villaviciosa
33315,33,33076,Villaviciosa
33316,33,33076,Villaviciosa
33317,33,33076,Villaviciosa
33318,33,33076,Villaviciosa
33320,33,33019,Colunga
33324,33,33019,Colunga
33325,33,33019,Colunga
33326,33,33076,Villaviciosa
33327,33,33019,Colunga
33328,33,33019,Colunga
33329,33,33019,Colunga
33330,33,33019,Colunga
33340,33,33019,Colunga
33341,33,33019,Colunga
33342,33,33019,Colunga
33343,33,33013,Caravia
33344,33,33013,Caravia
33345,33,33056,Ribadesella
33346,33,33056,Ribadesella
33347,33,33056,Ribadesella
33350,33,33024,Gijón
33390,33,33024,Gijón
33391,33,33024,Gijón
33392,33,33024,Gijón
33393,33,33024,Gijón
33394,33,33024,Gijón
33400,33,33400,Aviles
33401,33,33016,Castrillón
33402,33,33004,Avilés
33403,33,33004,Avilés
33404,33,33020,Corvera de Asturias
33405,33,33016,Castrillón
33410,33,33016,Castrillón
33411,33,33030,Illas
33412,33,33020,Corvera de Asturias
33414,33,33010,Candamo
33416,33,33020,Corvera de Asturias
33417,33,33016,Castrillón
33418,33,33004,Avilés
33420,33,33066,Siero
33422,33,33422,Peña (Villabona-Llanera)
33423,33,33035,Llanera
33424,33,33035,Llanera
33425,33,33035,Llanera
33426,33,33035,Llanera
33427,33,33035,Llanera
33428,33,33035,Llanera
33429,33,33066,Siero
33430,33,33014,Carreño
33438,33,33014,Carreño
33439,33,33014,Carreño
33440,33,33025,Gozón
33448,33,33025,Gozón
33449,33,33025,Gozón
33450,33,33016,Castrillón
33456,33,33010,Candamo
33457,33,33016,Castrillón
33458,33,33069,Soto del Barco
33459,33,33016,Castrillón
33460,33,33004,Avilés
33468,33,33020,Corvera de Asturias
33469,33,33014,Carreño
33470,33,33020,Corvera de Asturias
33490,33,33004,Avilés
33491,33,33014,Carreño
33492,33,33014,Carreño
33500,33,33036,Llanes
33507,33,33036,Llanes
33508,33,33508,Torrevega
33509,33,33045,Parres
33510,33,33066,Siero
33518,33,33066,Siero
33519,33,33066,Siero
33520,33,33040,Nava
33527,33,33006,Bimenes
33528,33,33006,Bimenes
33529,33,33040,Nava
33530,33,33049,Piloña
33534,33,33049,Piloña
33535,33,33049,Piloña
33536,33,33049,Piloña
33537,33,33049,Piloña
33538,33,33049,Piloña
33539,33,33049,Piloña
33540,33,33045,Parres
33546,33,33045,Parres
33547,33,33012,Cangas de Onís
33548,33,33045,Parres
33549,33,33045,Parres
33550,33,33012,Cangas de Onís
33554,33,33008,Cabrales
33554,39,33008,Cabrales
33555,33,33008,Cabrales
33556,33,33012,Cangas de Onís
33557,33,33003,Amieva
33558,33,33003,Amieva
33559,33,33045,Parres
33560,33,33056,Ribadesella
33566,33,33056,Ribadesella
33567,33,33056,Ribadesella
33568,33,33056,Ribadesella
33569,33,33056,Ribadesella
33570,33,33041,Navia
33576,33,33046,Peñamellera Alta
33577,33,33046,Peñamellera Alta
33578,33,33046,Peñamellera Alta
33579,33,33047,Peñamellera Baja
33580,33,33066,Siero
33581,33,33040,Nava
33582,33,33040,Nava
33583,33,33049,Piloña
33584,33,33049,Piloña
33585,33,33045,Parres
33586,33,33045,Parres
33587,33,33045,Parres
33588,33,33056,Ribadesella
33589,33,33012,Cangas de Onís
33590,33,33055,Ribadedeva
33591,33,33036,Llanes
33592,33,33036,Llanes
33593,33,33036,Llanes
33594,33,33036,Llanes
33595,33,33036,Llanes
33596,33,33036,Llanes
33597,33,33597,Vidiago
33598,33,33036,Llanes
33599,33,33599,San Esteban (P. Baja)
33600,33,33037,Mieres
33610,33,33037,Mieres
33611,33,33037,Mieres
33612,33,33037,Mieres
33613,33,33613,"Granda, La (Turon)"
33614,33,33037,Mieres
33615,33,33037,Mieres
33616,33,33037,Mieres
33617,33,33037,Mieres
33618,33,33037,Mieres
33619,33,33037,Mieres
33620,33,33033,Lena
33627,33,33033,Lena
33628,33,33033,Lena
33629,33,33033,Lena
33630,33,33033,Lena
33637,33,33033,Lena
33638,33,33033,Lena
33639,33,33033,Lena
33640,33,33037,Mieres
33650,33,33037,Mieres
33660,33,33044,Oviedo
33669,33,33044,Oviedo
33670,33,33002,Aller
33673,33,33673,Nandiello
33675,33,33002,Aller
33676,33,33002,Aller
33677,33,33002,Aller
33678,33,33002,Aller
33679,33,33002,Aller
33680,33,33002,Aller
33681,33,33002,Aller
33682,33,33037,Mieres
33683,33,33037,Mieres
33684,33,33002,Aller
33685,33,33002,Aller
33686,33,33002,Aller
33687,33,33002,Aller
33688,33,33002,Aller
33690,33,33035,Llanera
33691,33,33024,Gijón
33692,33,33033,Lena
33693,33,33033,Lena
33694,33,33033,Lena
33695,33,33033,Lena
33696,33,33044,Oviedo
33697,33,33024,Gijón
33700,33,33034,Valdés
33707,33,33034,Valdés
33708,33,33034,Valdés
33710,33,33041,Navia
33716,33,33018,Coaña
33717,33,33077,Villayón
33718,33,33077,Villayón
33719,33,33041,Navia
33720,33,33007,Boal
33721,33,33721,Villur
33724,33,33007,Boal
33725,33,33007,Boal
33726,33,33007,Boal
33727,33,33007,Boal
33728,33,33007,Boal
33729,33,33007,Boal
33730,33,33027,Grandas de Salime
33731,33,33007,Boal
33732,33,33029,Illano
33733,33,33029,Illano
33734,33,33029,Illano
33735,33,33048,Pesoz
33736,33,33048,Pesoz
33737,33,33737,Padraira
33738,33,33738,Trabada (G. Salime)
33739,33,33739,Llandepereira
33740,33,33070,Tapia de Casariego
33746,33,33023,"Franco, El"
33747,33,33070,Tapia de Casariego
33748,33,33748,Entreplayas
33749,33,33070,Tapia de Casariego
33750,33,33023,"Franco, El"
33756,33,33756,Arancedo
33757,33,33023,"Franco, El"
33758,33,33023,"Franco, El"
33759,33,33023,"Franco, El"
33760,33,33017,Castropol
33768,33,33017,Castropol
33769,33,33017,Castropol
33770,33,33074,Vegadeo
33774,33,33063,San Tirso de Abres
33775,33,33071,Taramundi
33776,33,33074,Vegadeo
33777,33,33048,Pesoz
33778,33,33074,Vegadeo
33779,33,33074,Vegadeo
33780,33,33034,Valdés
33782,33,33059,Salas
33783,33,33034,Valdés
33784,33,33034,Valdés
33785,33,33034,Valdés
33786,33,33786,Cueva (Luarca)
33787,33,33034,Valdés
33788,33,33034,Valdés
33789,33,33034,Valdés
33790,33,33041,Navia
33791,33,33034,Valdés
33792,33,33034,Valdés
33793,33,33041,Navia
33794,33,33017,Castropol
33795,33,33018,Coaña
33796,33,33018,Coaña
33798,33,33007,Boal
33799,33,33007,Boal
33800,33,33011,Cangas del Narcea
33810,33,33028,Ibias
33811,33,33011,Cangas del Narcea
33812,33,33022,Degaña
33813,33,33011,Cangas del Narcea
33814,33,33011,Cangas del Narcea
33815,33,33001,Allande
33816,33,33011,Cangas del Narcea
33817,33,33011,Cangas del Narcea
33818,33,33011,Cangas del Narcea
33819,33,33011,Cangas del Narcea
33820,33,33026,Grado
33825,33,33026,Grado
33826,33,33026,Grado
33827,33,33005,Belmonte de Miranda
33828,33,33010,Candamo
33829,33,33010,Candamo
33830,33,33005,Belmonte de Miranda
33836,33,33005,Belmonte de Miranda
33837,33,33005,Belmonte de Miranda
33838,33,33005,Belmonte de Miranda
33839,33,33005,Belmonte de Miranda
33840,33,33068,Somiedo
33841,33,33068,Somiedo
33842,33,33005,Belmonte de Miranda
33843,33,33005,Belmonte de Miranda
33844,33,33005,Belmonte de Miranda
33845,33,33005,Belmonte de Miranda
33846,33,33005,Belmonte de Miranda
33850,33,33059,Salas
33857,33,33059,Salas
33858,33,33059,Salas
33859,33,33059,Salas
33860,33,33059,Salas
33865,33,33865,Rubial (Santiago De La Barca-Salas)
33866,33,33059,Salas
33867,33,33059,Salas
33868,33,33059,Salas
33869,33,33059,Salas
33870,33,33073,Tineo
33873,33,33073,Tineo
33874,33,33034,Valdés
33875,33,33073,Tineo
33876,33,33073,Tineo
33877,33,33073,Tineo
33878,33,33073,Tineo
33879,33,33073,Tineo
33880,33,33001,Allande
33885,33,33001,Allande
33886,33,33886,Armenande
33887,33,33001,Allande
33888,33,33001,Allande
33889,33,33001,Allande
33890,33,33001,Allande
33891,33,33059,Salas
33892,33,33892,Corros (Vega De Anzo)
33900,33,33031,Langreo
33909,33,33031,Langreo
33910,33,33044,Oviedo
33912,33,33912,Los Tableros
33919,33,33044,Oviedo
33920,33,33031,Langreo
33929,33,33031,Langreo
33930,33,33031,Langreo
33934,33,33031,Langreo
33935,33,33031,Langreo
33936,33,33066,Siero
33937,33,33066,Siero
33938,33,33066,Siero
33939,33,33031,Langreo
33940,33,33060,San Martín del Rey Aurelio
33945,33,33060,San Martín del Rey Aurelio
33946,33,33060,San Martín del Rey Aurelio
33947,33,33060,San Martín del Rey Aurelio
33948,33,33060,San Martín del Rey Aurelio
33949,33,33949,Picu Castiellu (Ciaño-Langreo)
33950,33,33060,San Martín del Rey Aurelio
33957,33,33060,San Martín del Rey Aurelio
33958,33,33060,San Martín del Rey Aurelio
33959,33,33060,San Martín del Rey Aurelio
33960,33,33060,San Martín del Rey Aurelio
33969,33,33969,Riolapiedra
33970,33,33032,Laviana
33979,33,33032,Laviana
33980,33,33032,Laviana
33986,33,33032,Laviana
33987,33,33032,Laviana
33988,33,33988,Brañueta (P. Laviana)
33989,33,33032,Laviana
33990,33,33015,Caso
33991,33,33032,Laviana
33992,33,33032,Laviana
33993,33,33067,Sobrescobio
33994,33,33994,Valderrosa
33995,33,33015,Caso
33996,33,33015,Caso
33997,33,33997,Tarna (Caso)
34001,34,34120,Palencia
34002,34,34120,Palencia
34003,34,34120,Palencia
34004,34,34120,Palencia
34005,34,34120,Palencia
34006,34,34120,Palencia
34070,34,34070,Palencia (CP 34070)
34071,34,34071,Palencia (CP 34071)
34080,34,34080,Palencia (CP 34080)
34100,34,34157,Saldaña
34110,34,34129,Pino del Río
34111,34,34157,Saldaña
34112,34,34169,Santervás de la Vega
34113,34,34218,Villaluenga de la Vega
34114,34,34143,Quintanilla de Onsoña
34115,34,34157,Saldaña
34116,34,34231,Villarrabé
34117,34,34157,Saldaña
34118,34,34903,Loma de Ucieza
34120,34,34047,Carrión de los Condes
34126,34,34147,Renedo de la Vega
34127,34,34163,San Mamés de Campos
34128,34,34112,Nogal de las Huertas
34129,34,34039,Bustillo del Páramo de Carrión
34130,34,34130,Monton De Trigo (Finca)
34131,34,34047,Carrión de los Condes
34132,34,34233,Villasarracino
34133,34,34133,Perales
34159,34,34010,Ampudia
34160,34,34010,Ampudia
34170,34,34125,Pedraza de Campos
34190,34,34225,Villamuriel de Cerrato
34191,34,34010,Ampudia
34192,34,34079,Grijota
34200,34,34023,Venta de Baños
34208,34,34023,Venta de Baños
34209,34,34177,Soto de Cerrato
34210,34,34069,Dueñas
34218,34,34057,Cevico de la Torre
34219,34,34006,Alba de Cerrato
34220,34,34098,Magaz de Pisuerga
34230,34,34182,Torquemada
34239,34,34189,Valdeolmillos
34240,34,34022,Baltanás
34246,34,34050,Castrillo de Don Juan
34247,34,34205,Villaconancio
34248,34,34012,Antigüedad
34249,34,34087,Hornillos de Cerrato
34250,34,34141,Quintana del Puente
34257,34,34242,Villodrigo
34259,34,34063,Cordovilla la Real
34260,09,09316,Revilla Vallejera
34261,34,34261,Villalaco
34300,34,34123,Paredes de Nava
34304,34,34031,Belmonte de Campos
34305,34,34106,Meneses de Campos
34306,34,34048,Castil de Vela
34307,34,34902,Valle del Retortillo
34309,34,34046,Cardeñosa de Volpejera
34310,34,34029,Becerril de Campos
34320,34,34059,Cisneros
34337,34,34076,Fuentes de Nava
34338,34,34001,Abarca de Campos
34340,34,34206,Villada
34347,34,34094,Ledigos
34349,34,34109,Moratinos
34350,34,34232,Villarramiel
34400,34,34083,Herrera de Pisuerga
34405,34,34071,Espinosa de Villagonzalo
34406,34,34068,Dehesa de Romanos
34407,34,34041,Calahorra de Boedo
34408,34,34222,Villameriel
34409,34,34222,Villameriel
34410,34,34108,Monzón de Campos
34411,34,34411,Ribas De Campos
34419,34,34011,Amusco
34420,34,34011,Amusco
34429,34,34009,Amayuelas de Arriba
34430,34,34130,Piña de Campos
34439,34,34180,Támara de Campos
34440,34,34074,Frómista
34447,34,34230,Villarmentero de Campos
34449,34,34015,Arconada
34450,34,34017,Astudillo
34460,34,34901,Osorno la Mayor
34465,34,34186,Valbuena de Pisuerga
34466,34,34241,Villodre
34467,34,34104,Melgar de Yuso
34468,34,34034,Boadilla del Camino
34469,34,34149,Requena de Campos
34470,34,34037,Buenavista de Valdavia
34473,34,34190,Valderrábano
34475,34,34202,Villabasta de Valdavia
34477,34,34025,Bárcena de Campos
34478,34,34052,Castrillo de Villavega
34479,34,34479,Abia De Las Torres
34480,34,34005,Alar del Rey
34483,34,34483,Colmenares De Ojeda
34484,34,34067,Dehesa de Montejo
34485,34,34107,Micieces de Ojeda
34486,34,34056,Cervera de Pisuerga
34487,34,34005,Alar del Rey
34488,34,34056,Cervera de Pisuerga
34490,34,34174,Santoyo
34491,34,34071,Espinosa de Villagonzalo
34492,09,09306,Rebolledo de la Torre
34492,34,09306,Rebolledo de la Torre
34800,34,34004,Aguilar de Campóo
34810,34,34158,Salinas de Pisuerga
34811,34,34004,Aguilar de Campóo
34813,34,34004,Aguilar de Campóo
34815,34,34004,Aguilar de Campóo
34820,34,34027,Barruelo de Santullán
34828,34,34027,Barruelo de Santullán
34829,34,34027,Barruelo de Santullán
34830,34,34158,Salinas de Pisuerga
34839,34,34056,Cervera de Pisuerga
34840,34,34056,Cervera de Pisuerga
34844,34,34056,Cervera de Pisuerga
34846,34,34056,Cervera de Pisuerga
34847,34,34904,"Pernía, La"
34848,34,34904,"Pernía, La"
34849,34,34904,"Pernía, La"
34850,34,34049,Castrejón de la Peña
34858,34,34049,Castrejón de la Peña
34859,34,34049,Castrejón de la Peña
34869,34,34171,Santibáñez de la Peña
34870,34,34151,Respenda de la Peña
34878,34,34151,Respenda de la Peña
34879,34,34080,Guardo
34880,34,34080,Guardo
34882,34,34062,Congosto de Valdavia
34886,34,34199,Velilla del Río Carrión
34887,34,34887,Vidrieros
34888,34,34199,Velilla del Río Carrión
34889,34,34100,Mantinos
35001,35,35016,Las Palmas de Gran Canaria
35002,35,35016,Las Palmas de Gran Canaria
35003,35,35016,Las Palmas de Gran Canaria
35004,35,35016,Las Palmas de Gran Canaria
35005,35,35016,Las Palmas de Gran Canaria
35006,35,35016,Las Palmas de Gran Canaria
35007,35,35016,Las Palmas de Gran Canaria
35008,35,35016,Las Palmas de Gran Canaria
35009,35,35016,Las Palmas de Gran Canaria
35010,35,35016,Las Palmas de Gran Canaria
35011,35,35016,Las Palmas de Gran Canaria
35012,35,35016,Las Palmas de Gran Canaria
35013,35,35016,Las Palmas de Gran Canaria
35014,35,35016,Las Palmas de Gran Canaria
35015,35,35016,Las Palmas de Gran Canaria
35016,35,35016,Las Palmas de Gran Canaria
35017,35,35016,Las Palmas de Gran Canaria
35018,35,35016,Las Palmas de Gran Canaria
35019,35,35016,Las Palmas de Gran Canaria
35070,35,35070,Las Palmas De Gran Canaria
35071,35,35071,Las Palmas De Gran Canaria
35080,35,35080,Las Palmas De Gran Canaria
35100,35,35019,San Bartolomé de Tirajana
35106,35,35019,San Bartolomé de Tirajana
35107,35,35019,San Bartolomé de Tirajana
35108,35,35019,San Bartolomé de Tirajana
35109,35,35019,San Bartolomé de Tirajana
35110,35,35022,Santa Lucía de Tirajana
35118,35,35002,Agüimes
35119,35,35019,San Bartolomé de Tirajana
35120,35,35012,Mogán
35128,35,35019,San Bartolomé de Tirajana
35129,35,35012,Mogán
35130,35,35012,Mogán
35138,35,35012,Mogán
35139,35,35012,Mogán
35140,35,35012,Mogán
35149,35,35012,Mogán
35200,35,35026,Telde
35210,35,35026,Telde
